NeighbourhoodCode,Year,Month,PropertyCrimesCount,PropertyCrimesPerThousandInhabitants,PropertyCrimesPercentInCity,ViolentCrimesCount,ViolentCrimesPerThousandInhabitants,ViolentCrimesPercentInCity,BurglariesCount,BurglaryCrimesPerThousandInhabitants,BurglaryCrimesPercentInCity,AllCrimeCount,AllCrimesPerThousandInhabitants,AllCrimesPercentInCity
Belcrum,2019,1,7.0,1.5162,0.6693,0.0,0.3032,1.6667,1.0,0.3032,1.3158,14.0,4.2454,1.0057
Belcrum,2019,2,9.0,3.0324,1.3387,3.0,0.0,0.0,2.0,0.6065,2.6316,13.0,3.9422,0.9339
Belcrum,2019,3,6.0,2.4259,1.071,2.0,0.9097,5.0,4.0,1.213,5.2632,18.0,5.4584,1.2931
Belcrum,2019,4,7.0,7.8843,3.4806,3.0,0.0,0.0,3.0,0.9097,3.9474,34.0,10.3103,2.4425
Belcrum,2019,5,13.0,4.8519,1.8957,2.0,0.3032,1.5625,1.0,0.3032,2.2222,30.0,9.0973,2.0094
Belcrum,2019,6,10.0,3.3357,1.3033,3.0,0.0,0.0,1.0,0.3032,2.2222,15.0,4.5487,1.0047
Belcrum,2019,7,12.0,6.6714,2.6066,2.0,0.0,0.0,1.0,0.3032,2.2222,30.0,9.0973,2.0094
Belcrum,2019,8,6.0,3.6389,1.4218,1.0,0.9097,4.6875,0.0,0.0,0.0,25.0,7.5811,1.6745
Belcrum,2019,9,13.0,8.1876,3.1991,3.0,0.0,0.0,0.0,0.0,0.0,37.0,11.22,2.4782
Belcrum,2019,10,10.0,8.7941,3.436,1.0,0.3032,1.5625,2.0,0.6065,4.4444,52.0,15.7687,3.4829
Belcrum,2019,11,17.0,0.6065,0.237,8.0,0.3032,1.5625,0.0,0.0,0.0,5.0,1.5162,0.3349
Belcrum,2019,12,11.0,0.9097,0.3555,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5162,0.3349
Belcrum,2020,1,8.0,0.6065,0.237,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.134
Belcrum,2020,2,12.0,0.6065,0.237,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9097,0.2009
Belcrum,2020,3,3.0,40.0282,15.6398,2.0,3.6389,18.75,3.0,0.9097,6.6667,210.0,63.6812,14.0656
Belcrum,2020,4,12.0,6.0649,2.3697,8.0,0.0,0.0,0.0,0.0,0.0,26.0,7.8843,1.7415
Belcrum,2020,5,7.0,1.213,0.4739,1.0,0.0,0.0,3.0,0.9097,6.6667,13.0,3.9422,0.8707
Belcrum,2020,6,14.0,1.8195,0.7109,4.0,0.9097,4.6875,1.0,0.3032,2.2222,29.0,8.7941,1.9424
Belcrum,2020,7,11.0,3.3357,1.3033,0.0,0.0,0.0,1.0,0.3032,2.2222,22.0,6.6714,1.4735
Belcrum,2020,8,7.0,3.3357,1.3033,2.0,0.0,0.0,0.0,0.0,0.0,17.0,5.1551,1.1386
Belcrum,2020,9,8.0,3.3357,1.3033,1.0,1.5162,7.8125,0.0,0.0,0.0,18.0,5.4584,1.2056
Belcrum,2020,10,11.0,2.7292,1.0664,5.0,0.0,0.0,1.0,0.3032,2.2222,10.0,3.0324,0.6698
Belcrum,2020,11,10.0,5.7616,2.2512,1.0,0.3032,1.5625,0.0,0.0,0.0,27.0,8.1876,1.8084
Belcrum,2020,12,9.0,2.7292,1.0664,4.0,0.6065,3.125,0.0,0.0,0.0,13.0,3.9422,0.8707
Belcrum,2021,1,8.0,0.3032,0.1185,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.134
Belcrum,2021,2,5.0,2.1227,0.8294,3.0,0.0,0.0,0.0,0.0,0.0,26.0,7.8843,1.7415
Belcrum,2021,3,11.0,4.5487,1.7773,4.0,0.3032,1.5625,1.0,0.3032,2.2222,29.0,8.7941,1.9424
Belcrum,2021,4,9.0,3.3357,1.3033,2.0,0.6065,3.125,1.0,0.3032,2.2222,20.0,6.0649,1.3396
Belcrum,2021,5,8.0,3.3357,1.3033,8.0,0.0,0.0,1.0,0.3032,2.2222,19.0,5.7616,1.2726
Belcrum,2021,6,7.0,15.4654,6.0427,2.0,1.213,6.25,4.0,1.213,8.8889,90.0,27.2919,6.0281
Belcrum,2021,7,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.134
Belcrum,2021,8,13.0,3.6389,1.4218,1.0,0.6065,3.125,1.0,0.3032,2.2222,21.0,6.3681,1.4066
Belcrum,2021,9,15.0,3.0324,1.1848,2.0,0.3032,1.5625,0.0,0.0,0.0,15.0,4.5487,1.0047
Belcrum,2021,10,11.0,0.6065,0.237,3.0,0.0,0.0,1.0,0.3032,2.2222,2.0,0.6065,0.134
Belcrum,2021,11,15.0,7.2778,2.8436,4.0,0.0,0.0,4.0,1.213,8.8889,28.0,8.4908,1.8754
Belcrum,2021,12,15.0,1.213,0.4739,3.0,0.3032,1.5625,2.0,0.6065,4.4444,9.0,2.7292,0.6028
Belcrum,2022,1,10.0,0.3032,0.1185,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3032,0.067
Belcrum,2022,2,12.0,0.3032,0.1185,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5162,0.3349
Belcrum,2022,3,6.0,3.0324,1.1848,2.0,0.3032,1.5625,0.0,0.0,0.0,16.0,4.8519,1.0717
Belcrum,2022,4,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3032,0.067
Belcrum,2022,5,9.0,3.6389,1.4218,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.2454,0.9377
Belcrum,2022,6,21.0,0.9097,0.3555,1.0,0.3032,1.5625,0.0,0.0,0.0,10.0,3.0324,0.6698
Belcrum,2022,7,17.0,11.8265,4.6209,6.0,0.6065,3.125,0.0,0.0,0.0,69.0,20.9238,4.6216
Belcrum,2022,8,21.0,12.1297,4.7393,2.0,0.3032,1.5625,1.0,0.3032,2.2222,77.0,23.3498,5.1574
Belcrum,2022,9,13.0,3.0324,1.1848,0.0,0.0,0.0,1.0,0.3032,2.2222,29.0,8.7941,1.9424
Belcrum,2022,10,14.0,8.4908,3.3175,1.0,0.9097,4.6875,1.0,0.3032,2.2222,49.0,14.8589,3.282
Belcrum,2022,11,28.0,3.6389,1.4218,0.0,0.0,0.0,0.0,0.0,0.0,37.0,11.22,2.4782
Belcrum,2022,12,25.0,13.3427,5.2133,2.0,0.3032,1.5625,0.0,0.0,0.0,57.0,17.2849,3.8178
Biesdonk,2012,1,16.0,1.213,0.4739,0.0,0.0,0.0,2.0,0.6065,4.4444,10.0,3.0324,0.6698
Biesdonk,2012,2,24.0,8.1876,3.1991,0.0,0.0,0.0,2.0,0.6065,4.4444,48.0,14.5557,3.215
Biesdonk,2012,3,19.0,8.1876,3.1991,1.0,1.5162,7.8125,3.0,0.9097,6.6667,60.0,18.1946,4.0188
Biesdonk,2012,4,28.0,5.1551,2.0142,4.0,0.3032,1.5625,0.0,0.0,0.0,37.0,11.22,2.4782
Biesdonk,2012,5,22.0,6.0649,2.3697,0.0,0.0,0.0,3.0,0.9097,6.6667,32.0,9.7038,2.1433
Biesdonk,2012,6,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2012,7,20.0,0.3032,0.1185,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.134
Biesdonk,2012,8,18.0,1.213,0.4739,2.0,0.3032,1.5625,0.0,0.0,0.0,6.0,1.8195,0.4019
Biesdonk,2012,9,25.0,2.4259,0.9479,0.0,0.3032,1.5625,1.0,0.3032,2.2222,19.0,5.7616,1.2726
Biesdonk,2012,10,18.0,3.3357,1.3033,1.0,1.8195,9.375,1.0,0.3032,2.2222,27.0,8.1876,1.8084
Biesdonk,2012,11,16.0,5.7616,2.2512,2.0,0.3032,1.5625,1.0,0.3032,2.2222,35.0,10.6135,2.3443
Biesdonk,2012,12,21.0,7.5811,3.1807,1.0,0.6065,3.5714,3.0,0.9097,5.4545,47.0,14.2525,3.2192
Biesdonk,2013,1,19.0,4.8519,2.0356,0.0,0.0,0.0,1.0,0.3032,1.8182,24.0,7.2778,1.6438
Biesdonk,2013,2,26.0,8.7941,3.6896,1.0,0.3032,1.7857,5.0,1.5162,9.0909,40.0,12.1297,2.7397
Biesdonk,2013,3,27.0,0.9097,0.3817,2.0,0.3032,1.7857,0.0,0.0,0.0,12.0,3.6389,0.8219
Biesdonk,2013,4,27.0,6.0649,2.5445,1.0,0.0,0.0,0.0,0.0,0.0,36.0,10.9168,2.4658
Biesdonk,2013,5,13.0,10.9168,4.5802,0.0,0.6065,3.5714,0.0,0.0,0.0,61.0,18.4979,4.1781
Biesdonk,2013,6,25.0,1.8195,0.7634,2.0,0.0,0.0,2.0,0.6065,3.6364,7.0,2.1227,0.4795
Biesdonk,2013,7,12.0,0.6065,0.2545,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.274
Biesdonk,2013,8,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3032,0.0685
Biesdonk,2013,9,22.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.137
Biesdonk,2013,10,21.0,35.4795,14.8855,0.0,1.5162,8.9286,2.0,0.6065,3.6364,184.0,55.7968,12.6027
Biesdonk,2013,11,19.0,7.2778,3.0534,2.0,0.6065,3.5714,8.0,2.4259,14.5455,44.0,13.3427,3.0137
Biesdonk,2013,12,21.0,1.8195,0.7634,0.0,0.0,0.0,4.0,1.213,7.2727,7.0,2.1227,0.4795
Biesdonk,2014,1,22.0,1.5162,0.6361,5.0,0.3032,1.7857,0.0,0.0,0.0,26.0,7.8843,1.7808
Biesdonk,2014,2,25.0,2.7292,1.145,3.0,0.0,0.0,0.0,0.0,0.0,18.0,5.4584,1.2329
Biesdonk,2014,3,22.0,2.4259,1.0178,2.0,0.6065,3.5714,1.0,0.3032,1.8182,18.0,5.4584,1.2329
Biesdonk,2014,4,25.0,2.1227,0.8906,3.0,0.0,0.0,0.0,0.0,0.0,14.0,4.2454,0.9589
Biesdonk,2014,5,23.0,2.4259,1.0178,1.0,0.0,0.0,0.0,0.0,0.0,11.0,3.3357,0.7534
Biesdonk,2014,6,26.0,5.1551,2.1628,0.0,0.0,0.0,1.0,0.3032,1.8182,28.0,8.4908,1.9178
Biesdonk,2014,7,20.0,5.1551,2.1628,2.0,0.6065,3.5714,0.0,0.0,0.0,23.0,6.9746,1.5753
Biesdonk,2014,8,14.0,1.5162,0.6361,3.0,0.0,0.0,1.0,0.3032,1.8182,13.0,3.9422,0.8904
Biesdonk,2014,9,21.0,4.2454,1.7812,4.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0973,2.0548
Biesdonk,2014,10,19.0,3.9422,1.6539,3.0,0.0,0.0,0.0,0.0,0.0,27.0,8.1876,1.8493
Biesdonk,2014,11,11.0,3.3357,1.3995,1.0,0.0,0.0,0.0,0.0,0.0,17.0,5.1551,1.1644
Biesdonk,2014,12,13.0,1.5162,0.6361,0.0,0.6065,3.5714,1.0,0.3032,1.8182,11.0,3.3357,0.7534
Biesdonk,2015,1,21.0,9.0973,3.8168,5.0,2.1227,12.5,2.0,0.6065,3.6364,59.0,17.8914,4.0411
Biesdonk,2015,2,26.0,1.213,0.5089,2.0,0.0,0.0,2.0,0.6065,3.6364,6.0,1.8195,0.411
Biesdonk,2015,3,22.0,2.4259,1.0178,4.0,2.4259,14.2857,0.0,0.0,0.0,27.0,8.1876,1.8493
Biesdonk,2015,4,15.0,1.5162,0.6361,6.0,0.6065,3.5714,1.0,0.3032,1.8182,10.0,3.0324,0.6849
Biesdonk,2015,5,18.0,1.8195,0.7634,4.0,0.0,0.0,1.0,0.3032,1.8182,7.0,2.1227,0.4795
Biesdonk,2015,6,20.0,6.6714,2.799,2.0,0.0,0.0,1.0,0.3032,1.8182,32.0,9.7038,2.1918
Biesdonk,2015,7,22.0,0.6065,0.2545,3.0,0.3032,1.7857,0.0,0.0,0.0,5.0,1.5162,0.3425
Biesdonk,2015,8,16.0,2.1227,0.8906,2.0,0.0,0.0,1.0,0.3032,1.8182,8.0,2.4259,0.5479
Biesdonk,2015,9,12.0,0.9097,0.3817,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9097,0.2055
Biesdonk,2015,10,29.0,0.6065,0.2545,2.0,0.3032,1.7857,1.0,0.3032,1.8182,9.0,2.7292,0.6164
Biesdonk,2015,11,25.0,0.6065,0.2545,5.0,0.3032,1.7857,1.0,0.3032,1.8182,4.0,1.213,0.274
Biesdonk,2015,12,24.0,3.0324,1.2723,6.0,0.3032,1.7857,0.0,0.0,0.0,13.0,3.9422,0.8904
Biesdonk,2016,1,19.0,2.4259,1.0178,4.0,0.6065,3.5714,0.0,0.0,0.0,11.0,3.3357,0.7534
Biesdonk,2016,2,13.0,13.0395,5.4707,3.0,0.3032,1.7857,1.0,0.3032,1.8182,76.0,23.0465,5.2055
Biesdonk,2016,3,12.0,5.4584,2.2901,5.0,0.0,0.0,1.0,0.3032,1.8182,54.0,16.3752,3.6986
Biesdonk,2016,4,10.0,4.5487,1.9084,2.0,0.0,0.0,1.0,0.3032,1.8182,30.0,9.0973,2.0548
Biesdonk,2016,5,24.0,7.5811,3.1807,5.0,0.3032,1.7857,1.0,0.3032,1.8182,41.0,12.433,2.8082
Biesdonk,2016,6,17.0,3.3357,1.3995,2.0,0.0,0.0,0.0,0.0,0.0,29.0,8.7941,1.9863
Biesdonk,2016,7,20.0,6.6714,2.799,6.0,0.3032,1.7857,0.0,0.0,0.0,35.0,10.6135,2.3973
Biesdonk,2016,8,13.0,0.9097,0.3817,1.0,0.0,0.0,0.0,0.0,0.0,11.0,3.3357,0.7534
Biesdonk,2016,9,17.0,4.5487,1.9084,6.0,0.3032,1.7857,1.0,0.3032,1.8182,47.0,14.2525,3.2192
Biesdonk,2016,10,17.0,10.9168,4.5802,1.0,0.6065,3.5714,4.0,1.213,7.2727,65.0,19.7108,4.4521
Biesdonk,2016,11,23.0,3.0324,1.2723,1.0,0.0,0.0,1.0,0.3032,1.8182,42.0,12.7362,2.8767
Biesdonk,2016,12,11.0,7.2778,3.0534,3.0,1.213,7.1429,0.0,0.0,0.0,41.0,12.433,2.8082
Biesdonk,2017,1,13.0,0.0,0.0,1.0,0.3032,1.7857,0.0,0.0,0.0,2.0,0.6065,0.137
Biesdonk,2017,2,17.0,0.9097,0.3817,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.274
Biesdonk,2017,3,18.0,2.1227,0.8906,1.0,0.0,0.0,1.0,0.3032,1.8182,15.0,4.5487,1.0274
Biesdonk,2017,4,15.0,0.9097,0.3817,3.0,0.3032,1.7857,0.0,0.0,0.0,13.0,3.9422,0.8904
Biesdonk,2017,5,17.0,7.2778,3.0534,2.0,0.3032,1.7857,3.0,0.9097,5.4545,33.0,10.007,2.2603
Biesdonk,2017,6,14.0,4.5487,1.9084,1.0,0.0,0.0,2.0,0.6065,3.6364,23.0,6.9746,1.5753
Biesdonk,2017,7,10.0,4.8519,2.1798,0.0,0.3032,1.8868,2.0,0.6065,3.7736,42.0,12.7362,3.2135
Biesdonk,2017,8,9.0,6.3681,2.861,3.0,0.6065,3.7736,1.0,0.3032,1.8868,32.0,9.7038,2.4484
Biesdonk,2017,9,11.0,6.0649,2.7248,3.0,1.5162,9.434,4.0,1.213,7.5472,44.0,13.3427,3.3665
Biesdonk,2017,10,13.0,1.213,0.545,1.0,0.0,0.0,0.0,0.0,0.0,16.0,4.8519,1.2242
Biesdonk,2017,11,21.0,7.5811,3.406,1.0,0.0,0.0,0.0,0.0,0.0,34.0,10.3103,2.6014
Biesdonk,2017,12,11.0,8.4908,3.8147,2.0,0.3032,1.8868,2.0,0.6065,3.7736,57.0,17.2849,4.3611
Biesdonk,2018,1,16.0,0.3032,0.1362,2.0,0.0,0.0,1.0,0.3032,1.8868,1.0,0.3032,0.0765
Biesdonk,2018,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3032,0.0765
Biesdonk,2018,3,8.0,0.6065,0.2725,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.153
Biesdonk,2018,4,13.0,0.3032,0.1362,2.0,0.3032,1.8868,1.0,0.3032,1.8868,6.0,1.8195,0.4591
Biesdonk,2018,5,14.0,32.4471,14.5777,5.0,2.1227,13.2075,5.0,1.5162,9.434,165.0,50.0352,12.6243
Biesdonk,2018,6,7.0,3.6389,1.6349,0.0,1.5162,9.434,0.0,0.0,0.0,31.0,9.4006,2.3718
Biesdonk,2018,7,6.0,0.9097,0.4087,2.0,0.0,0.0,1.0,0.3032,1.8868,6.0,1.8195,0.4591
Biesdonk,2018,8,8.0,1.5162,0.6812,3.0,0.6065,3.7736,0.0,0.0,0.0,21.0,6.3681,1.6067
Biesdonk,2018,9,20.0,1.8195,0.8174,2.0,0.0,0.0,1.0,0.3032,1.8868,10.0,3.0324,0.7651
Biesdonk,2018,10,16.0,3.0324,1.3624,2.0,0.0,0.0,0.0,0.0,0.0,18.0,5.4584,1.3772
Biesdonk,2018,11,13.0,1.8195,0.8174,0.0,0.6065,3.7736,3.0,0.9097,5.6604,10.0,3.0324,0.7651
Biesdonk,2018,12,10.0,1.8195,0.8174,0.0,0.6065,3.7736,0.0,0.0,0.0,12.0,3.6389,0.9181
Biesdonk,2019,1,11.0,2.7292,1.2262,1.0,0.3032,1.8868,2.0,0.6065,3.7736,17.0,5.1551,1.3007
Biesdonk,2019,2,9.0,1.8195,0.8174,2.0,0.3032,1.8868,0.0,0.0,0.0,16.0,4.8519,1.2242
Biesdonk,2019,3,9.0,0.6065,0.2725,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.153
Biesdonk,2019,4,18.0,4.8519,2.1798,3.0,0.3032,1.8868,0.0,0.0,0.0,27.0,8.1876,2.0658
Biesdonk,2019,5,10.0,5.7616,2.5886,2.0,0.0,0.0,0.0,0.0,0.0,29.0,8.7941,2.2188
Biesdonk,2019,6,15.0,1.5162,0.6812,4.0,0.0,0.0,2.0,0.6065,3.7736,14.0,4.2454,1.0712
Biesdonk,2019,7,12.0,2.1227,0.9537,2.0,0.0,0.0,1.0,0.3032,1.8868,10.0,3.0324,0.7651
Biesdonk,2019,8,18.0,7.8843,3.5422,2.0,0.3032,1.8868,1.0,0.3032,1.8868,41.0,12.433,3.137
Biesdonk,2019,9,22.0,0.3032,0.1362,4.0,0.0,0.0,1.0,0.3032,1.8868,4.0,1.213,0.306
Biesdonk,2019,10,19.0,3.9422,1.7711,3.0,0.0,0.0,2.0,0.6065,3.7736,19.0,5.7616,1.4537
Biesdonk,2019,11,25.0,4.5487,2.0436,3.0,0.3032,1.8868,0.0,0.0,0.0,25.0,7.5811,1.9128
Biesdonk,2019,12,16.0,0.6065,0.2725,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.153
Biesdonk,2020,1,15.0,4.8519,2.1798,4.0,0.0,0.0,4.0,1.213,7.5472,23.0,6.9746,1.7598
Biesdonk,2020,2,15.0,1.5162,0.6812,4.0,0.3032,1.8868,1.0,0.3032,1.8868,6.0,1.8195,0.4591
Biesdonk,2020,3,9.0,1.213,0.545,3.0,0.0,0.0,1.0,0.3032,1.8868,9.0,2.7292,0.6886
Biesdonk,2020,4,14.0,0.6065,0.2725,1.0,0.0,0.0,2.0,0.6065,3.7736,3.0,0.9097,0.2295
Biesdonk,2020,5,16.0,2.7292,1.2262,4.0,0.3032,1.8868,1.0,0.3032,1.8868,18.0,5.4584,1.3772
Biesdonk,2020,6,22.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3032,0.0765
Biesdonk,2020,7,18.0,2.1227,0.9537,1.0,0.6065,3.7736,1.0,0.3032,1.8868,12.0,3.6389,0.9181
Biesdonk,2020,8,18.0,0.9097,0.4087,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.306
Biesdonk,2020,9,25.0,13.646,6.1308,7.0,1.213,7.5472,1.0,0.3032,1.8868,74.0,22.44,5.6618
Biesdonk,2020,10,11.0,6.0649,2.7248,4.0,0.0,0.0,2.0,0.6065,3.7736,63.0,19.1043,4.8202
Biesdonk,2020,11,21.0,2.7292,1.2262,7.0,0.0,0.0,0.0,0.0,0.0,13.0,3.9422,0.9946
Biesdonk,2020,12,16.0,5.1551,2.3161,0.0,0.6065,3.7736,0.0,0.0,0.0,28.0,8.4908,2.1423
Biesdonk,2021,1,10.0,4.2454,1.9074,6.0,0.3032,1.8868,0.0,0.0,0.0,22.0,6.6714,1.6832
Biesdonk,2021,2,15.0,13.646,6.1308,4.0,0.0,0.0,1.0,0.3032,1.8868,53.0,16.0719,4.0551
Biesdonk,2021,3,13.0,0.6065,0.2725,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.8195,0.4591
Biesdonk,2021,4,27.0,5.7616,2.5886,5.0,0.3032,1.8868,1.0,0.3032,1.8868,38.0,11.5233,2.9074
Biesdonk,2021,5,10.0,12.7362,5.7221,1.0,1.213,7.5472,0.0,0.0,0.0,74.0,22.44,5.6618
Biesdonk,2021,6,13.0,1.8195,0.8174,2.0,0.6065,3.7736,1.0,0.3032,1.8868,24.0,7.2778,1.8363
Biesdonk,2021,7,33.0,6.3681,2.861,1.0,0.0,0.0,0.0,0.0,0.0,36.0,10.9168,2.7544
Biesdonk,2021,8,14.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2021,9,18.0,0.6065,0.2725,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.306
Biesdonk,2021,10,16.0,2.7292,1.2262,5.0,0.0,0.0,2.0,0.6065,3.7736,17.0,5.1551,1.3007
Biesdonk,2021,11,23.0,0.3032,0.1362,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.306
Biesdonk,2021,12,21.0,3.9422,1.7711,1.0,0.6065,3.7736,0.0,0.0,0.0,24.0,7.2778,1.8363
Biesdonk,2022,1,13.0,8.7941,3.951,2.0,0.0,0.0,5.0,1.5162,9.434,37.0,11.22,2.8309
Biesdonk,2022,2,13.0,7.2778,2.7555,2.0,0.3032,1.5873,5.0,1.5162,6.8493,45.0,13.646,3.0992
Biesdonk,2022,3,14.0,7.8843,2.9851,3.0,0.0,0.0,1.0,0.3032,1.3699,34.0,10.3103,2.3416
Biesdonk,2022,4,17.0,5.4584,2.0666,3.0,0.6065,3.1746,2.0,0.6065,2.7397,41.0,12.433,2.8237
Biesdonk,2022,5,10.0,3.3357,1.2629,2.0,0.0,0.0,3.0,0.9097,4.1096,21.0,6.3681,1.4463
Biesdonk,2022,6,27.0,10.007,3.7887,0.0,0.0,0.0,3.0,0.9097,4.1096,38.0,11.5233,2.6171
Biesdonk,2022,7,24.0,10.3103,3.9036,2.0,2.1227,11.1111,3.0,0.9097,4.1096,70.0,21.2271,4.8209
Biesdonk,2022,8,40.0,1.5162,0.5741,3.0,0.0,0.0,2.0,0.6065,2.7397,6.0,1.8195,0.4132
Biesdonk,2022,9,20.0,0.3032,0.1148,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9097,0.2066
Biesdonk,2022,10,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2022,11,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Biesdonk,2022,12,18.0,28.2017,10.6774,3.0,1.213,6.3492,0.0,0.0,0.0,151.0,45.7898,10.3994
Blauwe Kei,2012,1,11.0,4.2454,1.6073,0.0,0.9097,4.7619,1.0,0.3032,1.3699,29.0,8.7941,1.9972
Blauwe Kei,2012,2,6.0,1.213,0.4592,0.0,0.3032,1.5873,0.0,0.0,0.0,7.0,2.1227,0.4821
Blauwe Kei,2012,3,8.0,2.1227,0.8037,0.0,0.3032,1.5873,0.0,0.0,0.0,23.0,6.9746,1.584
Blauwe Kei,2012,4,8.0,4.5487,1.7222,0.0,0.3032,1.5873,1.0,0.3032,1.3699,21.0,6.3681,1.4463
Blauwe Kei,2012,5,12.0,5.1551,1.9518,3.0,0.6065,3.1746,1.0,0.3032,1.3699,27.0,8.1876,1.8595
Blauwe Kei,2012,6,3.0,1.8195,0.6889,1.0,0.3032,1.5873,1.0,0.3032,1.3699,14.0,4.2454,0.9642
Blauwe Kei,2012,7,4.0,1.8195,0.6889,0.0,0.9097,4.7619,0.0,0.0,0.0,13.0,3.9422,0.8953
Blauwe Kei,2012,8,11.0,9.0973,3.4443,0.0,0.9097,4.7619,3.0,0.9097,4.1096,43.0,13.0395,2.9614
Blauwe Kei,2012,9,9.0,4.5487,1.7222,0.0,0.0,0.0,2.0,0.6065,2.7397,19.0,5.7616,1.3085
Blauwe Kei,2012,10,13.0,0.3032,0.1148,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5162,0.3444
Blauwe Kei,2012,11,9.0,5.1551,1.9518,1.0,0.0,0.0,0.0,0.0,0.0,22.0,6.6714,1.5152
Blauwe Kei,2012,12,13.0,6.0649,2.2962,1.0,0.0,0.0,0.0,0.0,0.0,25.0,7.5811,1.7218
Blauwe Kei,2013,1,12.0,5.4584,2.0666,0.0,0.3032,1.5873,2.0,0.6065,2.7397,26.0,7.8843,1.7906
Blauwe Kei,2013,2,10.0,3.3357,1.2629,1.0,1.5162,7.9365,2.0,0.6065,2.7397,33.0,10.007,2.2727
Blauwe Kei,2013,3,8.0,13.9492,5.2813,1.0,1.213,6.3492,4.0,1.213,5.4795,74.0,22.44,5.0964
Blauwe Kei,2013,4,13.0,0.6065,0.2296,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.213,0.2755
Blauwe Kei,2013,5,11.0,4.8519,1.837,0.0,0.6065,3.1746,2.0,0.6065,2.7397,28.0,8.4908,1.9284
Blauwe Kei,2013,6,6.0,4.2454,1.6073,0.0,0.0,0.0,1.0,0.3032,1.3699,23.0,6.9746,1.584
Blauwe Kei,2013,7,5.0,0.6065,0.2296,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9097,0.2066
Blauwe Kei,2013,8,11.0,5.4584,2.0666,0.0,0.3032,1.5873,1.0,0.3032,1.3699,24.0,7.2778,1.6529
Blauwe Kei,2013,9,9.0,0.3032,0.1148,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5162,0.3444
Blauwe Kei,2013,10,6.0,1.5162,0.5741,2.0,0.0,0.0,1.0,0.3032,1.3699,7.0,2.1227,0.4821
Blauwe Kei,2013,11,11.0,0.3032,0.1148,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6065,0.1377
Blauwe Kei,2013,12,8.0,4.2454,1.6073,1.0,0.0,0.0,4.0,1.213,5.4795,18.0,5.4584,1.2397
Blauwe Kei,2014,1,5.0,1.213,0.4592,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5162,0.3444
Blauwe Kei,2014,2,11.0,3.3357,1.2629,1.0,0.0,0.0,1.0,0.3032,1.3699,18.0,5.4584,1.2397
Blauwe Kei,2014,3,10.0,2.1227,0.8037,1.0,0.3032,1.5873,1.0,0.3032,1.3699,17.0,5.1551,1.1708
Blauwe Kei,2014,4,16.0,12.433,4.7072,0.0,0.6065,3.1746,4.0,1.213,5.4795,62.0,18.8011,4.27
Blauwe Kei,2014,5,13.0,7.5811,2.8703,2.0,0.3032,1.5873,1.0,0.3032,1.3699,59.0,17.8914,4.0634
Blauwe Kei,2014,6,11.0,5.1551,1.9518,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.2778,1.6529
